id	name	label	resource	description	synonyms	pmids	taxid	xrefs	raw_id
MONDO:0009419	Woodhouse-Sakati syndrome	Disease	MONDO	Woodhouse-Sakati syndrome is a multisystemic disorder characterized by hypogonadism, alopecia, diabetes mellitus, intellectual deficit and extrapyramidal signs with choreoathetoid movements and dystonia. [Orphanet:3464]	hypogonadism, diabetes mellitus, alopecia, intellectual disability, and electrocardiographic abnormalities|Woodhouse-Sakati syndrome|hypogonadism, diabetes mellitus, alopecia, mental retardation, and electrocardiographic abnormalities|hypogonadism, alopecia, diabetes mellitus, mental retardation, deafness, and extrapyramidal syndrome|woodhouse Sakati syndrome|extrapyramidal disorder, progressive, with primary hypogonadism, intellectual disability, and alopecia|diabetes-hypogonadism-deafness-intellectual disability syndrome|hypogonadism, alopecia, diabetes mellitus, intellectual disability, deafness, and extrapyramidal syndrome|woodhouse-Sakati syndrome|extrapyramidal disorder, progressive, with primary hypogonadism, mental retardation, and alopecia			DOID:0112264|OMIM:241080|ORDO:3464|Orphanet:3464|ICD9:759.89|MESH:C536742|ICD-9:759.89|UMLS:C0342286|SCTID:237616002|GARD:0005592	MONDO:0009419
MONDO:0022220	Parinaud syndrome	Disease	MONDO	A rare syndrome affecting conjugate vertical eye movement. It is often caused by a dorsal midbrain neoplasm, commonly a pinealoma, but may also be attributable to demyelinating diseases or stroke. Clinical signs include limitation of upward gaze, light-near dissociation of the pupillary response, eyelid retraction (Collier's sign) and convergence-retraction nystagmus. Clinical course is dependent on effective treatment of underlying cause. [NCIT:C54102]	Parinaud syndrome|paralysis of vertical movement|syndrome, Parinaud|vertical gaze palsy - Parinaud|Parinaud's syndrome|Parinaud's ophthalmoplegia|syndrome, Parinaud's|Parinauds syndrome|dorsal midbrain syndrome			MEDGEN:57754|UMLS:C0152222|NCIT:C54102|SCTID:37991008	MONDO:0022220
MONDO:0018356	secondary neonatal autoimmune disease	Disease	MONDO		Transplacentally acquired neonatal autoimmune disease			Orphanet:398091|UMLS:CN226097|ORDO:398091	MONDO:0018356
MONDO:0032873	retinitis pigmentosa 87 with choroidal involvement	Disease	MONDO		RETINITIS PIGMENTOSA 87 WITH CHOROIDAL INVOLVEMENT|RP87			OMIM:618697	MONDO:0032873
MONDO:0011773	anauxetic dysplasia	Disease	MONDO	A spondyloepimetaphyseal dysplasia that is characterized by the prenatal onset of extreme short stature, an adult height of less than 85 cm, hypodontia, and mild mental retardation. [DOID:0050640, https://www.ncbi.nlm.nih.gov/books/NBK84550/]	anauxetic dysplasia 1|anauxetic dysplasia type 1|spondylometaepiphyseal dysplasia, Menger type|spondylometaepiphyseal dysplasia anauxetic type|ANXD1|spondylometaepiphyseal dysplasia, anauxetic type|spondyloepimetaphyseal dysplasia, Menger type|spondylometaepiphyseal dysplasia Menger type|spondyloepimetaphyseal dysplasia, anauxetic type|anauxetic dysplasia			UMLS:CN029084|ORDO:93347|OMIMPS:607095|DOID:0080942|DOID:0050640|MESH:C538256|GARD:0009657|Orphanet:93347|UMLS:C1846796	MONDO:0011773
MONDO:0011943	systemic lupus erythematosus with nephritis, susceptibility to, 2	Disease	MONDO		SLEN2|systemic lupus erythematosus with nephritis, susceptibility to, 2			OMIM:607966	MONDO:0011943
MONDO:0019456	acute myeloid leukemia with multilineage dysplasia	Disease	MONDO	An acute myeloid leukemia arising de novo and not as a result of treatment. It is characterized by the presence of myelodysplastic features in at least 50% of the cells of at least two hematopoietic cell lines. Patients often present with severe cytopenia. [NCIT:P378]	acute myeloid leukaemia with myelodysplasia-related features|AML with multilineage dysplasia|AML with myelodysplasia-related features|De novo acute myeloid leukemia with multilineage dysplasia			NCIT:C9289|Orphanet:86845|UMLS:C1292773|SCTID:445448008|GARD:0012761|ICDO:9895/3|ORDO:86845	MONDO:0019456
MONDO:0019626	isolated ankyloblepharon filiforme adnatum	Disease	MONDO	Isolated ankyloblepharon filiforme adnatum (AFA) is characterised by the presence of single or multiple thin bands of connective tissue between the upper and lower eyelids, preventing full opening of the eye. Several cases have been reported. It can occur sporadically or following an autosomal dominant transmission pattern. In some cases, AFA can be associated with other disorders, such as trisomy 18. The bands should be removed to avoid amblyopia and this can easily be performed in the neonatal period by cutting with tissue scissors. [Orphanet:91397]				ORDO:91397|UMLS:C1302999|Orphanet:91397	MONDO:0019626
MONDO:0015864	mixed germ cell tumor	Disease	MONDO	A malignant germ cell tumor characterized by the presence of at least two different germ cell components. The different germ cell components include choriocarcinoma, embryonal carcinoma, yolk sac tumor, teratoma, and seminoma. It occurs in the ovary, testis, and extragonadal sites including central nervous system and mediastinum. [NCIT:C4290]	mixed germ cell cancer|combined germ cell tumor|combined germ cell neoplasm|mixed germ cell tumor|mixed germ cell tumour|mixed germ cell neoplasm			Orphanet:180234|ICDO:9085/3|NCIT:C4290|DOID:3306|UMLS:C0334524|ORDO:180234	MONDO:0015864
MONDO:0015694	malignant melanoma of the mucosa	Disease	MONDO	A melanoma (disease) that involves the mucosa. [MONDO:patterns/location]	mucosa melanoma|mucosa melanoma (disease)|melanoma (disease) of mucosa			UMLS:CN200193|Orphanet:168999|ORDO:168999|GARD:0012649	MONDO:0015694
MONDO:0016964	partial duplication of the long arm of chromosome 14	Disease	MONDO		14q duplication|trisomy 14q|partial duplication of chromosome 14q|partial duplication of the long arm of chromosome type 14|partial trisomy of the long arm of chromosome 14|14q trisomy|partial trisomy of chromosome 14q|Duplication 14q|partial trisomy 14q|chromosome 14q duplication			ORDO:262941|Orphanet:262941|GARD:0005311	MONDO:0016964
MONDO:0004841	kidney hypertrophy	Disease	MONDO	Global enlargement of the renal parenchyma in one or both kidneys. [NCIT:P378]	hypertrophy of the kidney|renal Hypertrophy			UMLS:C0156259|ICD9:593.1|ICD-9:593.1|ICD10CM:N28.81|SCTID:88531004|NCIT:C122991|DOID:9622	MONDO:0004841
MONDO:0001006	glaucomatous atrophy of optic disc	Disease	MONDO		glaucomatous atrophy [cupping] of optic disc			ICD-9:377.14|ICD9:377.14|SCTID:1207009|DOID:10337|UMLS:C0271342	MONDO:0001006
MONDO:0017691	erythrocyte galactose epimerase deficiency	Disease	MONDO		erythrocyte GALE-D|erythrocyte uridine diphosphate galactose-4-epimerase deficiency|erythrocyte GALE deficiency|erythrocyte epimerase deficiency galactosemia|erythrocyte UDP-galactose-4-epimerase deficiency			Orphanet:308473|ORDO:308473|SCTID:297238008|UMLS:C0574090	MONDO:0017691
MONDO:0016148	obsolete qualitative or quantitative defects of collagen 6	Disease	MONDO						MONDO:0016148
MONDO:0017078	cephalocele	Disease	MONDO	A congenital neural tube closure defect resulting in the protrusion of the brain through a skull opening. When the protrusion includes the meninges, the term encephalomeningocele is used. [NCIT:C84687]	cephalocele (disease)|encephalocele|cranium bifidum|cephalocele			ORDO:268817|NCIT:C84687|HP:HP:0011815|SCTID:55999004|HP:0011815|ICD9:742.0|ICD-9:742.0|Orphanet:268817	MONDO:0017078
MONDO:0017248	congenital pulmonary airway malformation type 0	Disease	MONDO		CPAM type 0|congenital cystic adenomatous malformation of the lung type 0|congenital cystic adenomatoid malformation of the lung type 0			Orphanet:280827|ORDO:280827	MONDO:0017248
MONDO:0002106	labyrinthine unilateral reactive loss	Disease	MONDO		loss of labyrinthine reactivity, unilateral|unilateral loss of labyrinthine reactivity			UMLS:C0155519|DOID:1776|ICD-9:386.55|ICD9:386.55	MONDO:0002106
MONDO:0002633	cranial nerve neoplasm	Disease	MONDO	Abnormal growth of the cells that comprise the cranial nerves. [NCIT:C2963]	cranial nerve neoplasms|tumor of the cranial nerve|cranial nerve neoplasm (disease)|cranial nerve tumor|neoplasm of cranial nerve|cranial nerve neoplasm|tumor of cranial nerve|neoplasm of the cranial nerve			MESH:D003390|ICD9:239.7|ICD-9:239.7|SCTID:126966009|DOID:338|UMLS:C0010267|NCIT:C2963	MONDO:0002633
MONDO:0032874	ciliary dyskinesia, primary, 43	Disease	MONDO		CILD43|CILIARY DYSKINESIA, PRIMARY, 43|Ciliary Dyskinesia, Primary, 43, With or Without Situs Inversus			OMIM:618699|DOID:0111856	MONDO:0032874
MONDO:0013486	spinocerebellar ataxia type 32	Disease	MONDO	Spinocerebellar ataxia type 32 (SCA32) is a subtype of autosomal dominant cerebellar ataxia type 1 (ADCA type 1) characterized by ataxia, cognitive impairment and azoospermia in males. [Orphanet:276183]	cerebellar ataxia with azoospermia and intellectual disability|SCA32|spinocerebellar ataxia 32			SCTID:719254001|UMLS:C4304844|ORDO:276183|Orphanet:276183|OMIM:613909|UMLS:C3151343	MONDO:0013486
MONDO:0009046	Fraser syndrome	Disease	MONDO	Fraser syndrome is a rare clinical entity including as main characteristics cryptophthalmos and syndactyly. [Orphanet:2052]	cryptophthalmos with other malformations|Meyer-Schwickerath's syndrome|Fraser syndrome|cryptophthalmos syndrome|Ulrich-Feichtiger syndrome|cyclopism|cryptophthalmos with Other malformations|cryptophthalmos-syndactyly syndrome|Fraser-Francois syndrome			MESH:D058497|GARD:0006465|OMIMPS:219000|NCIT:C118436|DOID:0090001|SCTID:204102004|Orphanet:2052|UMLS:C0265233|ORDO:2052	MONDO:0009046
MONDO:0013656	intellectual disability, autosomal dominant 9	Disease	MONDO	An autosomal dominant condition caused by mutation(s) in the KIF1A gene, encoding kinesin-like protein KIF1A. It is characterized by microcephaly, intellectual disability, and delayed psychomotor development. The condition is progressive, occurs in early infancy, and is of variable severity. [NCIT:C133742]	KIF1A autosomal dominant non-syndromic intellectual disability|mental retardation, autosomal dominant type 9|autosomal dominant intellectual disability 9|autosomal dominant non-syndromic intellectual disability 9|intellectual disability, autosomal dominant 9|MRD9|autosomal dominant non-syndromic intellectual disability caused by mutation in KIF1A|NESCAV syndrome|mental retardation, autosomal dominant 9|autosomal dominant mental retardation 9|intellectual disability, autosomal dominant type 9			DOID:0070039|NCIT:C133742|OMIM:614255|UMLS:C3280283	MONDO:0013656
MONDO:0005454	lung neuroendocrine neoplasm	Disease	MONDO	A low, intermediate, or high grade malignant neoplasm with neuroendocrine differentiation that arises from the lung. This category includes typical carcinoid tumor, atypical carcinoid tumor, small cell carcinoma, large cell neuroendocrine carcinoma, and combined carcinoma. [NCIT:C5670]	pulmonary neuroendocrine tumor|pulmonary neuroendocrine neoplasm|neuroendocrine neoplasm of the lung|neuroendocrine neoplasm of lung|lung neuroendocrine neoplasm|lung neuroendocrine tumor|lung NET|lung neuroendocrine tumor, well differentiated, low or intermediate grade			DOID:5410|ONCOTREE:LNET|ICD9:209.61|ICD-9:209.61|NCIT:C5670|EFO:0005220|SCTID:707594002|UMLS:C1334452	MONDO:0005454
MONDO:0014586	congenital myasthenic syndrome 4B	Disease	MONDO	A congenital myasthenic syndrome characterized by autosomal recessive inheritance of postsynaptic neuromuscular junction defects, early-onset progressive muscle weakness, and kinetic abnormalities of the AChR channel that has material basis in homozygous or compound heterozygous mutation in the CHRNE gene on chromosome 17p13. [DOID:0110677, PMID:25792100, PMID:8755487]	congenital myasthenic syndrome type 4B|congenital myasthenic syndrome 4B fast-channel|myasthenic syndrome, congenital, 4B, FAST-channel|CMS4B			UMLS:C4225369|DOID:0110677|OMIM:616324	MONDO:0014586
MONDO:0014756	tremor, hereditary essential, 5	Disease	MONDO	Any essential tremor in which the cause of the disease is a mutation in the TENM4 gene. [MONDO:patterns/disease_series_by_gene]	tremor, hereditary essential, type 5|tremor, hereditary essential, 5; ETM5|essential tremor caused by mutation in TENM4|tremor, hereditary essential, 5|ETM5|essential tremor, hereditary, 5|TENM4 essential tremor			DOID:0111432|OMIM:616736|UMLS:C4225223	MONDO:0014756
MONDO:0002463	lacrimal gland carcinoma	Disease	MONDO	A carcinoma that arises from epithelial cells of the lacrimal gland. [https://orcid.org/0000-0002-6601-2165]	carcinoma of the lacrimal gland|carcinoma of lacrimal gland|lacrimal gland carcinoma			NCIT:C6129|DOID:293|UMLS:C1334358	MONDO:0002463
MONDO:0019083	Leigh syndrome with cardiomyopathy	Disease	MONDO		cardiomyopathy with hypotonia due to cytochrome C oxidase deficiency|Leigh disease with myopathy|cardiomyopathy with myopathy due to COX deficiency			UMLS:CN205578|Orphanet:70474|ORDO:70474	MONDO:0019083
MONDO:0005827	lipoatrophic diabetes	Disease	MONDO	A rare syndrome characterized by almost complete absence of body fat, accentuated muscularity, insulin-resistant diabetes, hyperlipidemia, hepatomegaly, and hypermetabolism. [NCIT:P378]	lipoatrophic diabete|lipoatrophic diabetes mellitus|diabetes, lipoatrophic|diabete, lipoatrophic|lipoatrophic diabetes			MESH:D003923|NCIT:C34537|SCTID:71325002|EFO:0007346|SCTID:127012008|DOID:11712	MONDO:0005827
MONDO:0032631	mitochondrial complex 1 deficiency, nuclear type 27	Disease	MONDO		MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 27|MC1DN27			DOID:0112090|OMIM:618248	MONDO:0032631
MONDO:0006927	Rickettsiaceae infectious disease	Disease	MONDO	Infections with bacteria of the family rickettsiaceae. [MESH:D012288]	infection, Rickettsiaceae|rickettsialpox|Rickettsiaceae disease or disorder|Rickettsiaceae caused disease or disorder|infections, Rickettsiaceae|Rickettsiaceae infection			MESH:D012288|EFO:1001128	MONDO:0006927
MONDO:0015491	immune complex mediated vasculitis	Disease	MONDO					Orphanet:156149|ORDO:156149	MONDO:0015491
MONDO:0005080	portal hypertension	Disease	MONDO	Increased blood pressure in the portal venous system. It is most commonly caused by cirrhosis. Other causes include portal vein thrombosis, Budd-Chiari syndrome, and right heart failure. Complications include ascites, esophageal varices, encephalopathy, and splenomegaly. [NCIT:C3119]				EFO:0000666|ICD10CM:K76.6|GARD:0008229|DOID:10762|NCIT:C3119|UMLS:C0020541|MESH:D006975|SCTID:34742003|ICD-9:572.3|ICD9:572.3	MONDO:0005080
MONDO:0016591	sporadic adult-onset ataxia of unknown etiology	Disease	MONDO	Sporadic adult-onset ataxia of unknown etiology describes a group of non-hereditary degenerative ataxias characterized by a slowly progressive cerebellar syndrome (with ataxia of stance and gait, upper limb dysmetria and intention tremor, ataxic speech, and oculomotor abnormalities), presenting in adulthood (at around 50 years of age), that is not due to a known cause. Extracerebellar symptoms (e.g., decreased vibration sense and absent or decreased ankle reflexes), polyneuropathy and mild autonomic dysfunction may also be present. Mild cognitive impairment has also rarely been reported. [Orphanet:247234]	SAOA|idiopathic late-onset cerebellar ataxia			ORDO:247234|Orphanet:247234|SCTID:734023003	MONDO:0016591
MONDO:0012227	myopia 7	Disease	MONDO		MYP7|myopia 7			UMLS:C1836506|OMIM:609256|MESH:C563761	MONDO:0012227
MONDO:0012057	legionnaire disease, susceptibility to	Disease	MONDO		legionnaire's disease|Legionella infection|legionnaire disease, susceptibility to|susceptibility to legionnaire disease			GARD:0006876|OMIM:608556	MONDO:0012057
MONDO:0006180	digestive system adenoma	Disease	MONDO	A sporadic or less frequently familial neoplasm, arising from the glandular epithelium of the stomach, small intestine, biliary tract, colon, and rectum. It is a polypoid or flat circumscribed lesion. Morphologically, it is characterized by a proliferation of neoplastic glandular cells and it is associated with dysplasia. According to the growth pattern, it may be classified as tubular, villous, or tubulovillous. The dysplasia is classified as mild, moderate, or severe. The frequency of malignant transformation depends on the size of the lesion and the degree of dysplasia. Larger adenomas with severe dysplastic changes (sometimes called carcinoma in situ) carry a higher risk of progressing to invasive adenocarcinoma. Gastrointestinal adenomas may present as solitary or multifocal lesions. Familial adenomas tend to be multifocal and carry a higher risk of malignant transformation. [NCIT:C36207]	digestive tract adenoma|GI adenoma|digestive system adenoma|gastrointestinal adenoma			DOID:4147|UMLS:C0948101|NCIT:C36207|EFO:1000217	MONDO:0006180
MONDO:0015048	amelogenesis imperfecta type 2	Disease	MONDO		amelogenesis imperfecta hypomaturation type|hypomaturation amelogenesis imperfecta			GARD:0008349|MESH:C536606|SCTID:109475005|Orphanet:100033|ORDO:100033|ICD-9:520.5|ICD9:520.5	MONDO:0015048
MONDO:0010112	thalamic degeneration, symmetric infantile	Disease	MONDO		symmetrical thalamic degeneration in infants|thalamic degeneration, symmetric infantile|symmetric infantile thalamic degeneration			ORDO:3311|OMIM:273490|UMLS:C2931220|MESH:C536504|GARD:0005160|Orphanet:3311	MONDO:0010112
MONDO:0013708	intellectual disability, autosomal recessive 25	Disease	MONDO		intellectual disability, autosomal recessive 25|mental retardation, autosomal recessive 25|MRT25			UMLS:C3280544|DOID:0081198|OMIM:614346	MONDO:0013708
MONDO:0024642	gastric neuroendocrine tumor G2	Disease	MONDO	A well differentiated, intermediate grade tumor with neuroendocrine differentiation that arises from the stomach. The mitotic count is 2-20 per 10 HPF and/or the Ki67 index is 3 to 20 percent. [NCIT:C95880]	gastric NET G2|gastric neuroendocrine tumor G2			NCIT:C95880|UMLS:C3272407	MONDO:0024642
MONDO:0034022	Bethlem myopathy 2	Disease	MONDO		Bethlem myopathy 2|COL12A1 Bethlem myopathy|BTHLM2|Bethlem myopathy type 2|Bethlem myopathy caused by mutation in COL12A1|EDS, myopathic type|Ehlers-Danlos syndrome, myopathic type|myopathic Ehlers-Danlos syndrome|myopathic EDS			OMIM:616471|UMLS:C4225313|Orphanet:536516|ORDO:536516	MONDO:0034022
MONDO:0014808	congenital secretory sodium diarrhea 8	Disease	MONDO	Any secretory diarrhea in which the cause of the disease is a mutation in the SLC9A3 gene. [MONDO:patterns/disease_series_by_gene]	diarrhea, congenital sodium|secretory diarrhea caused by mutation in SLC9A3|diarrhea 8, secretory sodium, congenital|SLC9A3 secretory diarrhea|congenital secretory sodium diarrhea type 8|DIAR8			OMIM:616868|UMLS:CN515063|DOID:0060777	MONDO:0014808
MONDO:0004187	nodular fasciitis	Disease	MONDO	A self-limiting, rapidly growing, non-encapsulated benign neoplasm that arises from the soft tissues. It is characterized by the presence of plump spindle-shaped fibroblasts, multinucleated osteoclast-like giant cells, chronic inflammatory infiltrate, red blood cell extravasation, and high mitotic activity. [NCIT:C3827]	pseudosarcomatous fasciitis|fasciitis - nodular|nodular fasciitis|pseudosarcomatous fibromatosis			ICD9:728.79|Orphanet:477742|ICD-9:728.79|UMLS:C0410005|SCTID:400138001|NCIT:C3827|ICD10CM:M72.4|ORDO:477742|DOID:7327	MONDO:0004187
MONDO:0019499	Turner syndrome	Disease	MONDO	Turner syndrome is a chromosomal disorder associated with the complete or partial absence of an X chromosome. [Orphanet:881]	gonadal dysgenesis Turner type|genital dwarfism, Turner type|45,X syndrome|Ullrich-Turner syndrome|monosomy X|Turner Varny syndrome|Schereshevkii Turner syndrome|genital dwarfism|45,X/46,XX syndrome|45X syndrome|gonadal dysgenesis|XO syndrome|45, X syndrome|chromosome X monosomy X|gonadal dysgenesis (45,X)|monosomy X syndrome|karyotype 45, X|Bonnevie-Ullrich syndrome|45,X0 syndrome|gonadal dysgenesis - Turner|45,X gonadal dysgenesis			MESH:D014424|Orphanet:881|UMLS:C0041408|GARD:0002458|GARD:0002459|NCIT:C26900|ICD9:758.7|MedDRA:10045181|ORDO:881|GARD:0007831|SCTID:38804009|ICD-9:758.7|GARD:0002540|DOID:3491	MONDO:0019499
MONDO:0000595	sexual and gender identity disorders	Disease	MONDO	A category of psychiatric disorders characterized by a disturbance in sexual desire and in the psychophysiological changes that make up the sexual response cycle. [NCIT:C92202]	sexual disorder			DOID:0060043|SCTID:231532002|NCIT:C92202	MONDO:0000595
MONDO:0016643	frontonasal dysplasia	Disease	MONDO	A group of rare bone development disorders characterized by an array of abnormalities affecting the eyes, forehead, and nose, and linked to midfacial dysraphia. The clinical picture is highly variable, but the major findings include hypertelorism, a broad nasal root, a large and bifid nasal tip, and widow's peak. Occasionally, abnormalities can include accessory nasal tags, cleft lip, ocular abnormalities (coloboma, cataract, microphthalmia), conductive hearing loss, basal encephalocele and/or agenesis of the corpus callosum. Intellectual deficit is rare and more likely to occur in cases where hypertelorism is severe or where there is extra-cranial involvement. [Orphanet:250]	FND1|median cleft syndrome|median cleft face syndrome|frontonasal dysplasia 1			UMLS:C1876203|OMIMPS:136760|Orphanet:250|DOID:0081044|MESH:C538065|GARD:0002392|ORDO:250|SCTID:86610004	MONDO:0016643
MONDO:0001695	senile ectropion	Disease	MONDO		involutional ectropion			SCTID:71659009|ICD9:374.11|ICD-9:374.11|DOID:13356|UMLS:C0155193	MONDO:0001695
MONDO:0017743	disorder of O-N-acetylgalactosaminylglycan synthesis	Disease	MONDO					UMLS:CN227190|ORDO:309458|Orphanet:309458	MONDO:0017743
MONDO:0017913	pure or complex hereditary spastic paraplegia	Disease	MONDO		Pure or complicated familial spastic paraplegia|Pure or complicated hereditary spastic paraplegia|Pure or complex familial spastic paraplegia			Orphanet:320335|UMLS:CN227219|ORDO:320335	MONDO:0017913
MONDO:0014265	Alzheimer disease 18	Disease	MONDO	Any Alzheimer disease in which the cause of the disease is a mutation in the ADAM10 gene. [MONDO:patterns/disease_series_by_gene]	Alzheimer's disease type 18|Alzheimer disease 18|AD18|Alzheimer disease caused by mutation in ADAM10|Alzheimer disease type 18|ADAM10 Alzheimer disease|Alzheimer disease 18, susceptibility to|Alzheimer disease 18, late-onset|Alzheimer's disease 18			UMLS:C3810041|OMIM:615590|DOID:0110050	MONDO:0014265
MONDO:0014605	microcephaly-corpus callosum hypoplasia-intellectual disability-facial dysmorphism syndrome	Disease	MONDO		intellectual disability, autosomal dominant 36|autosomal dominant non-syndromic intellectual disability 36|autosomal dominant intellectual disability 36|mental retardation, autosomal dominant 36|MRD36|mental retardation, autosomal dominant type 36|intellectual disability, autosomal dominant type 36|autosomal dominant mental retardation 36			ORDO:457284|DOID:0070066|Orphanet:457284|OMIM:616362	MONDO:0014605
MONDO:0014435	Bardet-Biedl syndrome 7	Disease	MONDO	Any Bardet-Biedl syndrome in which the cause of the disease is a mutation in the BBS7 gene. [MONDO:patterns/disease_series_by_gene]	BBS7 Bardet-Biedl syndrome|Bardet-Biedl syndrome 7|Bardet-Biedl syndrome caused by mutation in BBS7|BBS7|Bardet-Biedl syndrome type 7			GARD:0010206|EFO:0009026|UMLS:C1859565|OMIM:615984|DOID:0110129|MESH:C565916	MONDO:0014435
MONDO:0024472	boutonneuse fever	Disease	MONDO	An infectious disease of the Mediterranean area, the Crimea, Africa, and India, caused by infection with rickettsia conorii subsp. coronorii. [PMID:18760001]	Kenyan tick typhus|Rickettsia conorii spotted fever|Mediterranean tick fever|Kenya fever|boutonneuse fever|marseilles fever|boutonneuse disease|Mediterranean spotted fever|African tick typhus|tick typhus due to rickettsia conorii|fievre boutonneuse|South African tick-bite fever|Kenya tick typhus|Conor and Bruch's disease			ORDO:101334|MESH:D001907|Orphanet:101334|UMLS:C0006060|ICD9:082.1|DOID:14095|MedDRA:10006045|Orphanet:83313|ORDO:83313|SCTID:186774005|EFO:0007179|ICD-9:082.1	MONDO:0024472
MONDO:0003010	multilocular clear cell renal cell carcinoma	Disease	MONDO	A rare type of renal cell carcinoma. It is a well-circumscribed multicystic mass without solid areas. The inner lining of the cystic structures is composed of clear cells. [NCIT:C4524]	multilocular cystic renal cell carcinoma|multilocular cystic renal neoplasm of low malignant potential|multilocular clear cell renal cell carcinoma|multilocular clear cell renal cell adenocarcinoma|multilocular clear cell adenocarcinoma|MCRCC|multilocular cystic renal cell adenocarcinoma|multilocular cystic renal cell cancer|cystadenocarcinoma of kidney|multilocular clear cell carcinoma|renal cystadenocarcinoma|multilocular cystic clear cell renal cell neoplasm of low malignant potential			SCTID:254916002|Orphanet:319287|UMLS:C0346249|NCIT:C4524|DOID:4463|ICDO:8316/3|ICD9:189.0|ORDO:319287|ICD-9:189.0	MONDO:0003010
MONDO:0001492	kyphoscoliotic heart disease	Disease	MONDO					ICD-9:416.1|ICD9:416.1|DOID:12325|UMLS:C0152102|ICD10CM:I27.1|SCTID:45650007	MONDO:0001492
MONDO:0002592	invasive malignant thymoma	Disease	MONDO	A malignant thymoma that extends beyond the capsule and infiltrates the surrounding tissues. [NCIT:C7904]	infiltrating thymoma|malignant thymoma, invasive|invasive malignant thymoma|thymoma malignant invasive			DOID:3283|NCIT:C7904|UMLS:C0278846	MONDO:0002592
MONDO:0021367	leukemia, myeloid, accelerated-phase	Disease	MONDO	The phase of chronic myeloid leukemia following the chronic phase (leukemia, myeloid, chronic-phase), where there are increased systemic symptoms, worsening cytopenias, and refractory leukocytosis. [MESH:D015465]	Accelerated Phase Chronic Myelogenous Leukemia, BCR-ABL1 Positive|Accelerated Phase Chronic Myelogenous Leukemia|Myeloid Leukemia, Chronic, Accelerated-Phase|Leukemia, Myeloid, Aggressive-Phase|Accelerated phase chronic myeloid leukemia|Aggressive-Phase Chronic Myeloid Leukemia|Accelerated Phase Chronic Granulocytic Leukemia|Leukemia, Myeloid, Accelerated Phase|Myelogenous Leukemia, Chronic, Aggressive Phase|Myeloid Leukemia, Chronic, Aggressive Phase|Myeloid Leukemia, Chronic, Aggressive-Phase|Aggressive-Phase Chronic Myelocytic Leukemia|Aggressive-Phase CML|Accelerated Phase CML|Leukemia, Myelogenous, Aggressive Phase|Accelerated Phase Chronic Myeloid Leukemia|CML AGGRESSIVE|Accelerated Phase Chronic Myelocytic Leukemia|Myeloid Leukemia, Chronic, Accelerated Phase|Myelogenous Leukemia, Chronic, Aggressive-Phase|Leukemia, Myeloid, Accelerated-Phase|CML ACCELERATED|Aggressive-Phase Chronic Myelogenous Leukemia|Leukemia, Myelogenous, Aggressive-Phase			UMLS:C0023472|MESH:D015465|EFO:1001755	MONDO:0021367
MONDO:0021537	undifferentiated carcinoma of nasopharynx	Disease	MONDO	A undifferentiated carcinoma that involves the nasopharynx. [MONDO:patterns/location]	nasopharyngeal lymphoepithelioma|lymphoepithelioma of nasopharynx|undifferentiated carcinoma of the nasopharynx|nasopharyngeal nonkeratinizing undifferentiated carcinoma|lymphoepithelioma of the nasopharynx|undifferentiated nasopharyngeal throat cancer|nasopharyngeal undifferentiated carcinoma|nasopharynx undifferentiated carcinoma			SCTID:422541001|UMLS:C0279748|NCIT:C8023	MONDO:0021537
MONDO:0006565	juvenile dermatitis herpetiformis	Disease	MONDO	Dermatitis herpetiformis in children [EFO:1000719]				DOID:8507|ICD9:694.2|EFO:1000719|SCTID:5906000|ICD-9:694.2|UMLS:C0152092	MONDO:0006565
MONDO:0044646	early-onset progressive diffuse brain atrophy-microcephaly-muscle weakness-optic atrophy syndrome	Disease	MONDO		encephalopathy, progressive, early-onset, with brain atrophy and thin corpus callosum; PEBAT|encephalopathy, progressive, early-onset, with brain atrophy and thin corpus callosum|PEBAT			UMLS:C4310671|Orphanet:496641|DOID:0070423|OMIM:617193|ORDO:496641	MONDO:0044646
MONDO:0007835	intussusception	Disease	MONDO	Telescoping or invagination of a part of the intestine into an adjacent segment. [NCIT:P378]	intussusception|intussusception (morphologic abnormality)|invagination of intestine or colon|intussusception of intestine			ICD-9:560.0|MESH:D007443|ICD10CM:K56.1|OMIM:147710|ICD9:560.0|SCTID:49723003|UMLS:C0021933|DOID:8446	MONDO:0007835
MONDO:0007665	obsolete glaucoma 1, open angle, E	Disease	MONDO	OBSOLETE. A form of glaucoma in which there is no visible abnormality in the trabecular meshwork.	glaucoma, primary open angle, adult-onset|chronic simple glaucoma|glaucoma 1, open angle, E			OMIM:137760|DOID:1070|ICD9:365.11|NCIT:C35394|MESH:C562750|SCTID:77075001	MONDO:0007665
MONDO:0002973	epithelioid cell melanoma	Disease	MONDO	A melanoma characterized by the presence of malignant large epithelioid melanocytes. [NCIT:C4236]	epithelioid cell melanoma (morphologic abnormality)|epithelioid cell melanoma|epithelioid melanoma|epithelioid cell malignant melanoma			NCIT:C4236|UMLS:C0334443|ICDO:8771/3|DOID:4360	MONDO:0002973
