id	name	label	resource	description	synonyms	pmids	taxid	xrefs	raw_id
MONDO:0043465	achlorhydria	Disease	MONDO	Absence of hydrochloric acid in the gastric juice. [NCIT:C2850]	hypochlorhydria|gastric anacidity|achylia gastrica|achlorhydria|absent gastric acidity			MESH:D000126|NCIT:C2850|SCTID:47481007	MONDO:0043465
MONDO:0020485	King-Denborough syndrome	Disease	MONDO	A rare genetic non-dystrophic myopathy characterized by the triad of congenital myopathy, dysmorphic features and susceptibility to malignant hyperthermia. Patients present with a wide phenotypic range, including delayed motor development, muscle weakness and fatigability, ptosis and facies myopathica (with or without creatine kinase elevations), skeletal abnormalities (e.g. short stature, scoliosis, kyphosis, lumbar lordosis and pectus carinatum/excavatum), mild dysmorphic facial features (e.g. hypertelorism, down-slanting palpebral fissures, epicanthic folds, low set ears, micrognathia), webbing of the neck, cryptorchidism, and a susceptibility to malignant hyperthermia and/or rhabdomyolysis due to intensive physical strain, viral infection or statin use. [Orphanet:99741]	King Denborough syndrome|anesthetic-induced malignant hyperpyrexia in children|Noonan like contracture myopathy hyperpyrexia|Koussef-Nichols syndrome|Kousseff Nichols syndrome			GARD:0008561|ORDO:99741|GARD:0008433|MESH:C536883|SCTID:764957003|OMIM:619542|Orphanet:99741|MESH:C537504	MONDO:0020485
MONDO:0004125	rectum leiomyoma	Disease	MONDO	A well-circumscribed benign smooth muscle neoplasm arising from the rectum. It is characterized by the presence of spindle cells with cigar-shaped nuclei, interlacing fascicles, and a whorled pattern. [NCIT:P378]	leiomyoma of the rectum|rectal leiomyoma|rectum leiomyoma|leiomyoma of rectum			NCIT:C5552|UMLS:C1335682|DOID:7160	MONDO:0004125
MONDO:0015148	lissencephaly type 3	Disease	MONDO					Orphanet:102011|DOID:0112232|ORDO:102011	MONDO:0015148
MONDO:0000363	gummatous syphilis	Disease	MONDO	A tertiary syphilis that is characterized by granulomatous lesions, called gummas, which are characterized by a center of necrotic tissue with a rubbery texture. They form in the liver, bones, and testes but may affect any organ. [DOID:0050584, http://emedicine.medscape.com/article/229461-overview#a0104]				DOID:0050584	MONDO:0000363
MONDO:0008046	autosomal dominant myoglobinuria	Disease	MONDO	Autosomal dominant myoglobinuria is a rare metabolic myopathy characterized by episodic myalgia with myoglobinuria which is induced by fever, viral or bacterial infection, prolonged exercise or alcohol abuse, and could, on occasion, lead to acute renal failure. Between episodes, patients may be asymptomatic or could present elevated creatine kinase levels and mild muscle weakness. There have been no further descriptions in the literature since 1997. [Orphanet:99846]	myoglobinuria, autosomal dominant			UMLS:C1834567|OMIM:160010|Orphanet:99846|MESH:C563546|SCTID:725903003|ORDO:99846	MONDO:0008046
MONDO:0001633	central retinal artery occlusion	Disease	MONDO	Blockage of the central retinal artery. [NCIT:P378]	central retinal arterial occlusion			NCIT:C34456|ICD9:362.31|DOID:13098|ICD-9:362.31|ICD10CM:H34.1|UMLS:C0007688|SCTID:38742007	MONDO:0001633
MONDO:0001463	splenic flexure cancer	Disease	MONDO	A malignant neoplasm involving the splenic flexure of colon. [https://orcid.org/0000-0002-6601-2165]	Ca splenic flexure - colon|cancer of splenic flexure of colon|malignant splenic flexure of colon neoplasm|splenic flexure of colon cancer|malignant tumor of splenic flexure|malignant neoplasm of splenic flexure of colon|malignant neoplasm of splenic flexure			SCTID:363413005|DOID:12191|ICD9:153.7|UMLS:C0153440|ICD-9:153.7	MONDO:0001463
MONDO:0008216	pelvic lipomatosis with crossed renal ectopia	Disease	MONDO		pelvic lipomatosis with crossed renal ectopia			UMLS:C1868511|MESH:C566812|OMIM:169545	MONDO:0008216
MONDO:0006698	cholecystolithiasis	Disease	MONDO	Single or multiple, ovoid or irregular, solid particles that are formed from bile, cholesterol, and calcium in the gallbladder cavity. [NCIT:P378]				UMLS:C0947622|MedDRA:10049890|DOID:11151|SCTID:235919008|MESH:D041761|EFO:1000864	MONDO:0006698
MONDO:0012826	scoliosis, isolated, susceptibility to, 4	Disease	MONDO		scoliosis, idiopathic, susceptibility to, 4|IS4|scoliosis, isolated, susceptibility to, 4			OMIM:612238	MONDO:0012826
MONDO:0010891	lethal hemolytic anemia-genital anomalies syndrome	Disease	MONDO	Waters-West syndrome is characterized by the association of lethal non-spherocytic, non-immune hemolytic anemia with abnormalities of the external genitalia (micropenis and hypospadias), flat occiput, dimpled earlobes, deep plantar creases, and increased space between the first and second toes. It has been described only once in two brothers who died a few hours after birth. The second-born infant had massive ascites and hepatosplenomegaly. The mother had two spontaneous abortions (at 6 and 12 weeks gestation) but gave birth to a normal girl, suggesting an autosomal or X-linked recessive mode of inheritance. Although the parents were not known to be consanguineous, they shared a French-Canadian and American Indian ethnic origin. [Orphanet:1046]	hemolytic anemia lethal congenital nonspherocytic with genital and other abnormalities|hemolytic anemia, lethal congenital nonspherocytic, with genital and other abnormalities|water-West syndrome			MESH:C563935|UMLS:C1838120|Orphanet:1046|GARD:0002642|OMIM:600461|ORDO:1046	MONDO:0010891
MONDO:0006451	thymic carcinoma	Disease	MONDO	Thymic carcinoma (TC) is a type of thymic epithelial neoplasm characterized by a high malignant potential. [Orphanet:99868]	THYC|carcinoma of thymus|type C thymoma|thymic carcinoma|thymic carcinoma (excluding well differentiated thymic carcinoma)|thymoma, type C (morphologic abnormality)|thymus carcinoma|thymoma type C|thymoma, malignant|thymoma, type C|thymoma, malignant (morphologic abnormality)|malignant thymoma|thymic carcinoma excluding well differentiated thymic carcinoma			GARD:0011952|DOID:3284|MedDRA:10061031|ORDO:99868|ONCOTREE:THYC|UMLS:C0205969|ICDO:8586/3|EFO:1000576|DOID:4554|SCTID:444374006|UMLS:CN207411|Orphanet:99868|NCIT:C7569|UMLS:C1322286	MONDO:0006451
MONDO:0005181	progressive external ophthalmoplegia	Disease	MONDO	A mitochondrial myopathy characterized by slowly progressive paralysis of the levator palpebrae, orbicularis oculi, and extraocular muscles. Ragged-red fibers and atrophy are found on muscle biopsy. Familial and sporadic forms may occur. Disease onset is usually in the first or second decade of life, and the illness slowly progresses until usually all ocular motility is lost. (From Adams et al., Principles of Neurology, 6th ed, p1422) [MESH:D017246]	chronic progressive external ophthalmoplegia [ambiguous]|chronic progressive external ophthalmoplegia|progressive external ophthalmoplegia			GARD:0004503|ICD9:378.72|Orphanet:520820|SCTID:46252003|ORDO:520820|DOID:12558|HP:HP:0000590|ICD-9:378.72|MESH:D017246|EFO:0002509|ICD10CM:H49.4|HP:0000590	MONDO:0005181
MONDO:0043839	ulcer disease	Disease	MONDO	A lesion on the surface of the skin or a mucous surface, produced by the sloughing of inflammatory necrotic tissue. [MESH:D014456]	ulcer|ulcers			UMLS:C0041582|NCIT:C3426|SCTID:429040005|MESH:D014456	MONDO:0043839
MONDO:0006281	lung signet ring cell carcinoma	Disease	MONDO	A morphologic variant of lung adenocarcinoma characterized by the presence of signet ring cells. [NCIT:C45514]	lung signet ring cell carcinoma|signet ring lung adenocarcinoma			ICD-9:162.9|SCTID:707407001|ICD9:162.9|DOID:0080305|EFO:1000338|NCIT:C45514	MONDO:0006281
MONDO:0033258	hearing loss, autosomal dominant 71	Disease	MONDO		deafness, autosomal dominant 71|DFNA71|autosomal dominant nonsyndromic deafness 71			OMIM:617605|DOID:0080267	MONDO:0033258
MONDO:0007381	epithelial recurrent erosion dystrophy	Disease	MONDO	Epithelial recurrent erosion dystrophy (ERED) is a rare form of superficial corneal dystrophy characterized by recurrent episodes of epithelial erosions from childhood in the absence of associated diseases, with occasional impairment of vision. [Orphanet:293381]	corneal erosions, recurring hereditary|epithelial recurrent erosion dystrophy|ERED|dystrophia Helsinglandica|recurrent hereditary corneal erosions|dystrophia Smolandiensis			UMLS:C1852551|DOID:0070337|Orphanet:293381|OMIM:122400|ORDO:293381|SCTID:715908008|MESH:C565155	MONDO:0007381
MONDO:0010448	moyamoya angiopathy-short stature-facial dysmorphism-hypergonadotropic hypogonadism syndrome	Disease	MONDO	Moyamoya angiopathy - short stature - facial dysmorphism - hypergonadotropic hypogonadism is a very rare, hereditary, neurological, dysmorphic syndrome characterized by moyamoya disease, short stature of postnatal onset, and stereotyped facial dysmorphism. [Orphanet:280679]	syndromic Moyamoya disease|chromosome Xq28 deletion syndrome, 3.4-Kb|MYMY4|moyamoya disease 4, X-linked recessive|Moyamoya disease-short stature-facial dysmorphism-hypergonadotropic hypogonadism|Moyamoya disease 4 with short stature, hypergonadotropic hypogonadism, and facial dysmorphism			Orphanet:280679|ORDO:280679|OMIM:300845|UMLS:C3151857	MONDO:0010448
MONDO:0007551	epidermolysis bullosa simplex 1C, localized	Disease	MONDO	A basal subtype of epidermolysis bullosa simplex (EBS). The disease is characterized by blisters occurring mainly on the palms and soles, exacerbated by warm weather. [https://orcid.org/0000-0001-5208-3432, Orphanet:79400]	EBS, acral form|epidermolysis bullosa simplex, localized|localized epidermolysis bullosa simplex|epidermolysis bullosa simplex, Weber-Cockayne type|Weber-Cockayne syndrome|epidermolysis bullosa of hands and feet|EBS-loc|epidermolysis bullosa simplex of palms and soles|epidermolysis bullosa simplex 1C, localized|Weber-Cockayne type epidermolysis bullosa simplex			SCTID:294705005|Orphanet:79400|OMIM:131800|DOID:0080510|GARD:0002146|ICD-9:757.39|ORDO:79400|ICD9:757.39	MONDO:0007551
MONDO:0030936	epilepsy, progressive myoclonic, 12	Disease	MONDO		epilepsy, progressive myoclonic, 12|EPM12			OMIM:619191	MONDO:0030936
MONDO:0020121	muscular dystrophy	Disease	MONDO	Muscular dystrophy (MD) refers to a group of more than 30 genetic diseases characterized by progressive weakness and degeneration of the skeletal muscles that control movement. Some forms of MD are seen in newborns, infants or children, while others have late-onset and may not appear until middle age or later. The disorders differ in terms of the distribution and extent of muscle weakness (some forms of MD also affect cardiac muscle), age of onset, rate of progression, and pattern of inheritance. The prognosis for people with MD varies according to the type and progression of the disorder. There is no specific treatment to stop or reverse any form of MD. Treatment is supportive and may include physical therapy, respiratory therapy, speech therapy, orthopedic appliances used for support, corrective orthopedic surgery, and medicationsincluding corticosteroids, anticonvulsants (seizure medications), immunosuppressants, and antibiotics. Some individuals may need assisted ventilation to treat respiratory muscle weaknessor a pacemaker for cardiac (heart)abnormalities. [https://rarediseases.info.nih.gov/diseases/7922/muscular-dystrophy]				ICD10CM:G71.0|Orphanet:98473|ORDO:98473|ICD-9:359.1|NCIT:C84910|ICD9:359.1|SCTID:73297009|DOID:9884|UMLS:C0026850|GARD:0007922|MedDRA:10028356|MESH:D009136	MONDO:0020121
MONDO:0016979	MRCS syndrome	Disease	MONDO	MRCS syndrome is a rare, genetic retinal dystrophy disorder characterized by bilateral microcornea, rod-cone dystrophy, cataracts and posterior staphyloma, in the absence of other systemic features. Night blindness is typically the presenting manifestation and nystagmus, strabismus, astigmatism and angle closure glaucoma may be associated findings. Progressive visual acuity deterioration, due to pulverulent-like cataracts, results in poor vision ranging from no light perception to 20/400. [Orphanet:263347]	microcornea-rod-cone dystrophy-cataract-posterior staphyloma syndrome			ORDO:263347|Orphanet:263347	MONDO:0016979
MONDO:0002003	papilledema	Disease	MONDO	Swelling around the optic disc, usually due to increased intracranial pressure or pressure on the optic nerve by a tumor. [NCIT:C3307]	Choked disk|edema of the optic disc|papilloedema			SCTID:423341008|MESH:D010211|ICD-9:377.00|ICD-9:377.0|SCTID:73221001|ICD9:377.00|ICD9:377.0|ICD9:377.31|ICD-9:377.31|NCIT:C3307|GARD:0007318|DOID:146	MONDO:0002003
MONDO:0021221	vestibulocochlear nerve neoplasm	Disease	MONDO	A neoplasm (disease) that involves the vestibulocochlear nerve. [MONDO:patterns/location]	acoustic nerve neoplasm|tumor of vestibulocochlear nerve|eighth cranial nerve neoplasm|vestibulocochlear nerve neoplasm (disease)|tumor of the vestibulocochlear nerve|vestibulocochlear nerve tumor|eighth cranial nerve tumor|acoustic nerve tumor|tumor of eighth cranial nerve|eighth cranial nerve neoplasms|tumor of the acoustic nerve|neoplasm of the vestibulocochlear nerve|neoplasm of the eighth cranial nerve|neoplasm of vestibulocochlear nerve|neoplasm of the acoustic nerve|Vestibuloacoustic nerve neoplasms|neoplasm of eighth cranial nerve|neoplasm of acoustic nerve|vestibulocochlear nerve neoplasms|tumor of the eighth cranial nerve|cranial nerve eight neoplasms|tumor of acoustic nerve			UMLS:C0346330|NCIT:C5120|SCTID:387891008	MONDO:0021221
MONDO:0022321	2-methylacetoacetyl CoA thiolase deficiency	Disease	MONDO					MESH:C535307|UMLS:C2930874|GARD:0008382	MONDO:0022321
MONDO:0002360	chondroma	Disease	MONDO	A benign well circumscribed neoplasm of hyaline cartilage arising from bone or soft tissue. It is characterized by the presence of chondrocytes. [NCIT:C53459]	chondroma|central chondroma|chondroma, benign			UMLS:C0936248|MESH:D002812|GARD:0006052|DOID:2602|NCIT:C53459|ICDO:9220/0	MONDO:0002360
MONDO:0013383	Hirschsprung disease, susceptibility to, 3	Disease	MONDO		Hirschsprung disease modifier|Hirschsprung disease caused by mutation in GDNF|susceptibility to Hirschsprung disease 3|HSCR3|Hirschsprung disease, susceptibility to, 3|Hirschsprung disease type 3|Hirschsprung disease, susceptibility to, type 3|GDNF Hirschsprung disease			GARD:0002699|OMIM:613711|UMLS:C2931739|MESH:C538121	MONDO:0013383
MONDO:0001090	acute anterolateral myocardial infarction	Disease	MONDO	Acute form of anterolateral myocardial infarction. [MONDO:patterns/acute]	acute anterolateral myocardial infarction|acute myocardial infarction of anterolateral wall|anterolateral myocardial infarction, acute			ICD-9:410.01|ICD9:410.01|SCTID:70211005|ICD9:410.0|ICD-9:410.0|ICD-9:410.02|ICD9:410.02|ICD9:410.00|ICD-9:410.00|DOID:10651|UMLS:C0155627	MONDO:0001090
MONDO:0032941	myopia 27	Disease	MONDO		MYOPIA 27|MYP27			OMIM:618827	MONDO:0032941
MONDO:0002190	vulvar syringoma	Disease	MONDO	A benign neoplasm that arises from eccrine ducts in the vulva and is characterized by the presence of tubules and cysts which are lined by epithelial cells in the densely fibrotic dermis. [NCIT:C40311]	vulvar syringoma|syringoma of mammalian vulva|mammalian vulva syringoma			NCIT:C40311|DOID:2064|UMLS:C1520099	MONDO:0002190
MONDO:0010943	schizophrenia 4	Disease	MONDO	A schizophrenia that has material basis in an autosomal dominant mutation of PRODH on chromosome 22q11.21. [DOID:0070080]	schizophrenia type 4|SCZD4|schizophrenia 4|schizophrenia susceptibility locus, chromosome 22Q11-related|schizophrenia, susceptibility to, 4			UMLS:C1833247|DOID:0070080|OMIM:600850	MONDO:0010943
MONDO:0007433	dementia/parkinsonism with non-Alzheimer amyloid plaques	Disease	MONDO		dementia/parkinsonism with non-Alzheimer amyloid plaques			MESH:C565115|UMLS:C1852223|OMIM:125320	MONDO:0007433
MONDO:0003841	heart lipoma	Disease	MONDO	A rare benign adipose tissue neoplasm of the heart usually originating in the epicardial or pericardial fatty tissue. [NCIT:P378]	lipoma of the heart|lipoma of heart|heart lipoma|Cardiac lipoma			UMLS:C1332849|NCIT:C6741|DOID:6285	MONDO:0003841
MONDO:0020164	epicanthal fold	Disease	MONDO					ORDO:98573|Orphanet:98573	MONDO:0020164
MONDO:0036779	axillary neoplasm	Disease	MONDO	A benign or malignant neoplasm that affects the structures of the axilla. Representative examples include axillary lipoma, axillary lymph node lymphoma, and metastatic carcinoma to the axillary lymph nodes. [NCIT:C35749]	axillary neoplasm|tumor of axilla|neoplasm of axilla|axilla tumor|axilla neoplasm			UMLS:C1290308|NCIT:C35749|SCTID:126639006	MONDO:0036779
MONDO:0021637	low grade glioma	Disease	MONDO	A grade I or grade II glioma arising from the central nervous system. This category includes pilocytic astrocytoma, diffuse astrocytoma, subependymal giant cell astrocytoma, ependymoma, oligodendroglioma, oligoastrocytoma, and angiocentric glioma. [NCIT:C132067]	low grade glioma|low-grade glioma			UMLS:C1997217|DOID:0080829|NCIT:C132067	MONDO:0021637
MONDO:0013605	brittle cornea syndrome 2	Disease	MONDO	Any brittle cornea syndrome in which the cause of the disease is a mutation in the PRDM5 gene. [MONDO:patterns/disease_series_by_gene]	brittle cornea syndrome 2|PRDM5 brittle cornea syndrome|brittle cornea syndrome caused by mutation in PRDM5|BCS2|brittle cornea syndrome type 2			DOID:0080729|OMIM:614170|UMLS:C3280011	MONDO:0013605
MONDO:0017027	primary interstitial lung disease specific to adulthood	Disease	MONDO		primary ILD specific to adulthood			UMLS:CN202339|Orphanet:264740|ORDO:264740	MONDO:0017027
MONDO:0008089	neutropenia, chronic familial	Disease	MONDO		leukopenia, benign familial|chronic familial neutropenia|leukopenia benign familial|neutropenia chronic familial|neutropenia, chronic familial			SCTID:234576008|GARD:0003983|OMIM:162700|UMLS:C3665676|ICD-9:288.09|MESH:C535815|ICD9:288.09	MONDO:0008089
MONDO:0043230	ciguatera fish poisoning	Disease	MONDO	Poisoning caused by ingestion of seafood containing microgram levels of ciguatoxins. The poisoning is characterized by gastrointestinal, neurological and cardiovascular disturbances. [MESH:D036841]	ciguatera fish poisoning|ciguatera fish Poisonings|ciguatera poisoning|Poisonings, ciguatera fish|Poisonings, ciguatera|poisoning, ciguatera|ciguatera Poisonings|toxic effect of ciguatera fish poisoning|poisoning, ciguatera fish|ciguatoxin causing toxic effect|ciguatera			MESH:D036841|GARD:0006113|SCTID:241774007	MONDO:0043230
MONDO:0013435	primary ciliary dyskinesia 15	Disease	MONDO	Any primary ciliary dyskinesia in which the cause of the disease is a mutation in the CCDC40 gene. [MONDO:patterns/disease_series_by_gene]	primary ciliary dyskinesia 15|ciliary dyskinesia, primary, 15, with or without situs inversus|primary ciliary dyskinesia type 15|CCDC40 primary ciliary dyskinesia|primary ciliary dyskinesia caused by mutation in CCDC40|CILD15|ciliary dyskinesia, primary, 15|primary ciliary dyskinesia 15 with or without situs inversus|ciliary dyskinesia, primary, type 15			DOID:0110623|UMLS:C3151137|OMIM:613808|NCIT:C155999	MONDO:0013435
MONDO:0044330	hyperekplexia 4	Disease	MONDO	Hyperekplexia-4 is an autosomal recessive severe neurologic disorder apparent at birth. Affected infants have extreme hypertonia and appear stiff and rigid. They have little if any development, poor or absent visual contact, and no spontaneous movement, consistent with an encephalopathy. Some patients have early-onset refractory seizures, and many have inguinal or umbilical hernia. Most patients die in the first months of life due to respiratory failure or other complications (summary by {2:Piard et al., 2018}).nnFor a general description and a discussion of genetic heterogeneity of hyperekplexia, see HKPX1 (OMIM:149400). [OMIM:618011]	HKPX4|hyperekplexia 4			DOID:0080581|UMLS:CN248518|OMIM:618011	MONDO:0044330
MONDO:0005233	non-small cell lung carcinoma	Disease	MONDO	A group of at least three distinct histological types of lung cancer, including non-small cell squamous cell carcinoma, adenocarcinoma, and large cell carcinoma. Non-small cell lung carcinomas have a poor response to conventional chemotherapy. [NCIT:P378]	non-small cell lung cancer|non-small cell lung carcinoma|non-small cell cancer of lung|non-small cell cancer of the lung|NSCLC|non-small cell carcinoma of the lung|NSCLC - non-small cell lung cancer|non-small cell carcinoma of lung|non-small cell lung carcinoma (disease)			EFO:0003060|Orphanet:488201|UMLS:C0007131|DOID:3908|HP:HP:0030358|SCTID:254637007|ONCOTREE:NSCLC|HP:0030358|MESH:D002289|NCIT:C2926|ORDO:488201	MONDO:0005233
MONDO:0014705	craniosynostosis 6	Disease	MONDO	Any craniosynostosis in which the cause of the disease is a mutation in the ZIC1 gene. [MONDO:patterns/disease_series_by_gene]	craniosynostosis caused by mutation in ZIC1|ZIC1 craniosynostosis|craniosynostosis 6|craniosynostosis type 6|CRS6			UMLS:C4225269|OMIM:616602	MONDO:0014705
MONDO:0014535	hyperproinsulinemia	Disease	MONDO		hyperproinsulinemia			ICD9:250.80|MESH:C562776|UMLS:C0342283|SCTID:237613005|OMIM:616214|ICD-9:250.80	MONDO:0014535
MONDO:0010127	thymoma, familial	Disease	MONDO	An instance of thymoma (disease) that is caused by an inherited modification of the individual's genome. [MONDO:patterns/hereditary]	thymoma, familial|hereditary thymoma (disease)|thymic neoplasia			UMLS:C1848814|OMIM:274230|MESH:C564767	MONDO:0010127
MONDO:0011670	Ehlers-Danlos syndrome due to tenascin-X deficiency	Disease	MONDO		Ehlers-Danlos syndrome, classic-like type|Ehlers-Danlos syndrome due to tenascin-X deficiency|EDS, classic-like type|EDSCLL|classical-like Ehlers-Danlos syndrome|Ehlers-Danlos syndrome, classic-like, 1|EDS due to Tnx deficiency|clEDS|TNX deficiency|Ehlers-Danlos-like syndrome due to tenascin-X deficiency|Ehlers-Danlos syndrome, classic-like|EDS due to TNX deficiency|Tnx deficiency|classical-like EDS			GARD:0008507|DOID:0080731|UMLS:C1848029|Orphanet:230839|MESH:C536193|OMIM:606408|ORDO:230839	MONDO:0011670
MONDO:0007230	Brachymorphism-onychodysplasia-dysphalangism syndrome	Disease	MONDO	Brachymorphism-onychodysplasia-dysphalangism (BOD) is a very rare malformation syndrome that is characterized by short stature, hypoplastic fifth digits with tiny dysplastic nails, facial dysmorphism with coarse features including a wide mouth and broad nose, and mild intellectual disability. It has been suggested that Coffin-Siris syndrome and BOD syndrome are perhaps allelic variants. [Orphanet:1292]	Senior syndrome|Brachymorphism-onychodysplasia-dysphalangism syndrome|bod syndrome|Brachymorphism onychodysplasia dysphalangism syndrome			UMLS:C1862082|GARD:0000918|Orphanet:1292|SCTID:720573009|MESH:C536242|OMIM:113477|ORDO:1292	MONDO:0007230
MONDO:0018083	transient tyrosinemia of the newborn	Disease	MONDO	A benign disorder of tyrosine metabolism detected upon newborn screening and often observed in premature infants. It shows no clinical symptoms. It is characterized by tyrosinemia, moderate hyperphenylalaninemia, and tyrosiluria that usually resolve after 2 months of age. [https://orcid.org/0000-0001-5208-3432, Orphanet:3402]	transient tyrosinemia of the neonate|tyrosine-oxidase temporary deficiency|transient neonatal tyrosinemia			Orphanet:3402|ORDO:3402|UMLS:CN204402|GARD:0005388	MONDO:0018083
MONDO:0011840	dilated cardiomyopathy 1M	Disease	MONDO	Any familial isolated dilated cardiomyopathy in which the cause of the disease is a mutation in the CSRP3 gene. [MONDO:patterns/disease_series_by_gene]	cardiomyopathy, dilated, type 1M|familial isolated dilated cardiomyopathy caused by mutation in CSRP3|CSRP3 familial isolated dilated cardiomyopathy|cardiomyopathy, dilated, 1M|dilated cardiomyopathy type 1M|CMD1M			UMLS:C1843808|MESH:C564390|OMIM:607482|DOID:0110449	MONDO:0011840
MONDO:0018253	intellectual disability-facial dysmorphism-hand anomalies syndrome	Disease	MONDO					UMLS:CN204829|Orphanet:370010|ORDO:370010	MONDO:0018253
MONDO:0019353	Stargardt disease	Disease	MONDO	Stargardt disease, also known as Stargardt 1 (STGD1), is an autosomal recessive form of retinal dystrophy that is usually characterized by a progressive loss of central vision associated with irregular macular and perimacular yellow-white fundus flecks, and a so-called ''beaten bronze'' atrophic central macular lesion. [Orphanet:827]	Stargardt disease 1|juvenile onset macular degeneration|Stargardt macular dystrophy|Stargardt 1|fundus flavimaculatus			UMLS:C1855465|Orphanet:827|GARD:0000181|SCTID:47673003|MedDRA:10062766|DOID:0050817|ICD10CM:H35.5|MESH:D000080362|NCIT:C85078|UMLS:C0271093|ORDO:827	MONDO:0019353
MONDO:0011227	short stature-auditory canal atresia-mandibular hypoplasia-skeletal anomalies syndrome	Disease	MONDO		short stature, auditory canal atresia, mandibular hypoplasia, and skeletal abnormalities|short stature, auditory canal atresia, mandibular hypoplasia, skeletal abnormalities|SAMS|SAMS syndrome			SCTID:417081007|UMLS:C1865361|Orphanet:397623|MESH:C566544|ORDO:397623|OMIM:602471	MONDO:0011227
MONDO:0012770	prostate cancer, hereditary, 15	Disease	MONDO		HPC15|prostate cancer, hereditary, 15			OMIM:611959|MESH:C567447|UMLS:C2677771	MONDO:0012770
MONDO:0007060	spermatogenic failure 6	Disease	MONDO	Any azoospermia in which the cause of the disease is a mutation in the SPATA16 gene. [MONDO:patterns/disease_series_by_gene]	azoospermia caused by mutation in SPATA16|spermatozoa, round-headed|SPATA16 azoospermia|spermatogenic failure type 6|SPGF6|globozoospermia|round-headed spermatozoa|acrosome malformation of spermatozoa|spermatogenic failure 6			OMIM:102530|SCTID:236818008|DOID:0070167	MONDO:0007060
MONDO:0015761	trisomy 10p	Disease	MONDO	Trisomy 10p is a syndrome of mental retardation/multiple congenital malformations (MR-MCA) that is caused by the total or partial duplication of the short arm of chromosome 10. [Orphanet:171929]	partial trisomy 10p|10p trisomy|Duplication 10p|trisomy type 10p|chromosome 10p duplication|10p duplication			Orphanet:171929|UMLS:C4082793|ORDO:171929|GARD:0005299|MESH:C538290|SCTID:717157006	MONDO:0015761
MONDO:0015591	limbic encephalitis associated with antibodies to cell membrane antigens	Disease	MONDO					Orphanet:163903|ORDO:163903	MONDO:0015591
MONDO:0011057	cerebrovascular disorder	Disease	MONDO	A disorder resulting from inadequate blood flow in the vessels that supply the brain. Representative examples include cerebrovascular ischemia, cerebral embolism, and cerebral infarction. [NCIT:C2938]	CVA|stroke|cerebrovascular accident|cerebrovascular disease|CVA (cerebral vascular accident)|cerebrovascular disorder|cerebral infarction			ICD-9:437.8|ICD9:437.8|NCIT:C2938|UMLS:C0007820|ICD-9:430-438.99|ICD10CM:I60-I69|ICD-9:434.91|EFO:0003763|ICD9:437.9|ICD9:430-438.99|ICD9:434.91|DOID:6713|ICD-9:437.9|MESH:D002561|SCTID:62914000	MONDO:0011057
MONDO:0015318	obsolete Pierre Robin syndrome associated with collagen disease	Disease	MONDO					UMLS:CN199289	MONDO:0015318
MONDO:0012157	congenital myasthenic syndrome 4C	Disease	MONDO	A congenital myasthenic syndrome characterized by autosomal recessive inheritance of postsynaptic neuromuscular junction defects, early-onset muscle weakness, and low amplitude of the miniature endplate potential and current that has material basis in homozygous or compound heterozygous mutation in the CHRNE gene on chromosome 17p13. [DOID:0110679, PMID:25792100, PMID:8957026]	congenital myasthenic syndrome type 4C|myasthenic syndrome, congenital, associated with acetylcholine receptor deficiency|familial infantile myasthenia 1|Cms Id, formerly|congenital myasthenic syndrome associated with acetylcholine receptor deficiency|congenital myasthenic syndrome 4C associated with acetylcholine receptor deficiency|myasthenia, familial infantile, 1|CMS4C|FIM1|CMS Id|myasthenic syndrome, congenital, 4C, associated with acetylcholine receptor deficiency|CMS1D|congenital myasthenic syndrome type Id|Cms Id|myasthenic syndrome, congenital, type Id|myasthenia, familial infantile, 1, formerly			GARD:0010108|OMIM:608931|DOID:0110679	MONDO:0012157
MONDO:0012327	autosomal recessive nonsyndromic hearing loss 46	Disease	MONDO	An autosomal recessive nonsyndromic deafness that has material basis in variation in the chromosome region 18p11.32-p11.31. [DOID:0110503, PMID:15637723]	autosomal recessive deafness 46|DFNB46|autosomal recessive nonsyndromic deafness 46|autosomal recessive nonsyndromic deafness type 46|deafness, autosomal recessive 46			OMIM:609647|DOID:0110503|UMLS:C1864815|MESH:C566459	MONDO:0012327
MONDO:0003025	conventional angiosarcoma	Disease	MONDO	An angiosarcoma characterized by the presence of malignant spindle endothelial cells. [NCIT:C9426]	conventional angiosarcoma			NCIT:C9426|DOID:4512|UMLS:C1333155	MONDO:0003025
MONDO:0021094	immunodeficiency disease	Disease	MONDO	Disease in which there is a deficiency or defect in the mechanisms of immunity, either cellular or humoral. [NCIT:C3131-modified]	immunodeficiency syndrome|immunodeficiency disorder|immuno-deficiency|immunodeficiency			NCIT:C3131|OMIMPS:300755|ICD-9:279.3|UMLS:C0021051|SCTID:234532001|ICD9:279.3	MONDO:0021094
